Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased;Review Rating
63;Male;Maryland;Yes;Fortnightly;['Hat'];[3.8]
63;Male;Michigan;No;Quarterly;['Sandals'];[5.0]
63;Male;Mississippi;No;Bi-Weekly;['Backpack'];[4.5]
63;Male;Mississippi;Yes;Bi-Weekly;['Shorts'];[3.3]
63;Male;Missouri;Yes;Monthly;['Sneakers'];[4.1]
63;Male;Montana;Yes;Quarterly;['Shirt'];[3.2]
63;Male;Nebraska;No;Quarterly;['Dress'];[4.7]
63;Male;New Hampshire;No;Annually;['Backpack'];[4.9]
63;Male;New Jersey;No;Every 3 Months;['Shoes'];[2.9]
63;Male;New Mexico;No;Fortnightly;['Sunglasses'];[4.6]
63;Male;North Carolina;No;Monthly;['Handbag'];[2.5]
63;Male;North Carolina;Yes;Weekly;['Shirt'];[3.9]
63;Male;Ohio;Yes;Quarterly;['Skirt'];[3.5]
63;Male;Oklahoma;No;Monthly;['Shorts'];[3.1]
63;Male;Rhode Island;No;Fortnightly;['T-shirt'];[3.4]
63;Male;South Carolina;No;Annually;['Belt'];[3.4]
63;Male;South Dakota;Yes;Every 3 Months;['Socks'];[2.9]
63;Male;Tennessee;No;Fortnightly;['Jacket'];[4.9]
63;Male;Tennessee;No;Quarterly;['Boots'];[3.9]
63;Male;Tennessee;No;Weekly;['Scarf'];[4.1]
63;Male;Texas;No;Quarterly;['Boots'];[3.0]
63;Male;Vermont;No;Monthly;['Jewelry'];[3.4]
63;Male;Virginia;No;Every 3 Months;['Dress'];[2.7]
63;Male;Virginia;No;Quarterly;['Shirt'];[4.1]
63;Male;Wyoming;No;Quarterly;['Jeans'];[3.2]
64;Female;Arkansas;No;Annually;['Shoes'];[4.3]
64;Female;Colorado;No;Quarterly;['Gloves'];[4.3]
64;Female;Georgia;No;Every 3 Months;['Hat'];[4.0]
64;Female;Georgia;No;Quarterly;['Dress'];[3.1]
64;Female;Kansas;No;Weekly;['Boots'];[4.8]
64;Female;Maryland;No;Fortnightly;['Jewelry'];[3.0]
64;Female;Maryland;No;Weekly;['Handbag'];[4.8]
64;Female;Minnesota;No;Annually;['Sunglasses'];[3.3]
64;Female;Minnesota;No;Monthly;['Shoes'];[3.8]
64;Female;Mississippi;No;Annually;['Backpack'];[2.7]
64;Female;New Hampshire;No;Monthly;['Jeans'];[3.8]
64;Female;New Mexico;No;Annually;['Shirt'];[2.6]
64;Female;Pennsylvania;No;Monthly;['Skirt'];[3.4]
64;Female;South Carolina;No;Bi-Weekly;['Skirt'];[4.8]
64;Female;Tennessee;No;Annually;['Sweater'];[4.1]
64;Female;Vermont;No;Annually;['Jacket'];[3.4]
64;Female;Vermont;No;Weekly;['Sneakers'];[4.9]
64;Female;Wisconsin;No;Every 3 Months;['Socks'];[3.6]
64;Female;Wyoming;No;Monthly;['Jacket'];[4.9]
64;Male;Alaska;Yes;Fortnightly;['Belt'];[4.6]
64;Male;Alaska;Yes;Weekly;['Boots'];[3.2]
64;Male;Arkansas;No;Annually;['Shirt', 'Belt'];[4.9, 3.1]
64;Male;Arkansas;Yes;Annually;['Sunglasses'];[2.6]
64;Male;Arkansas;Yes;Bi-Weekly;['Skirt'];[2.8]
64;Male;Colorado;Yes;Annually;['Blouse'];[4.8]
64;Male;Connecticut;No;Annually;['Shoes'];[3.5]
64;Male;Florida;Yes;Annually;['Boots'];[2.9]
64;Male;Georgia;No;Fortnightly;['Dress'];[4.7]
64;Male;Idaho;No;Every 3 Months;['Coat'];[3.7]
64;Male;Illinois;No;Every 3 Months;['Jacket'];[3.1]
64;Male;Illinois;No;Fortnightly;['Sneakers'];[4.7]
64;Male;Illinois;Yes;Fortnightly;['Boots'];[4.9]
64;Male;Illinois;Yes;Weekly;['Backpack'];[2.6]
64;Male;Indiana;No;Annually;['Backpack'];[3.5]
64;Male;Indiana;Yes;Quarterly;['Skirt'];[4.3]
64;Male;Iowa;No;Quarterly;['Gloves'];[2.7]
64;Male;Kentucky;Yes;Every 3 Months;['Coat'];[2.6]
64;Male;Kentucky;Yes;Fortnightly;['Pants'];[3.6]
64;Male;Louisiana;No;Fortnightly;['Dress'];[3.5]
64;Male;Louisiana;Yes;Quarterly;['Jewelry'];[3.4]
64;Male;Maryland;No;Quarterly;['Backpack', 'Skirt'];[3.6, 3.3]
64;Male;Maryland;Yes;Annually;['Sweater'];[3.9]
64;Male;Michigan;No;Bi-Weekly;['Blouse'];[4.0]
64;Male;Minnesota;No;Monthly;['Handbag'];[3.7]
64;Male;Minnesota;Yes;Bi-Weekly;['Shorts'];[3.5]
64;Male;Minnesota;Yes;Monthly;['Jacket'];[3.7]
64;Male;Minnesota;Yes;Weekly;['Sunglasses'];[3.1]
64;Male;Missouri;No;Weekly;['Shorts'];[4.4]
64;Male;Montana;No;Every 3 Months;['Backpack'];[4.0]
64;Male;Nebraska;No;Annually;['Sandals', 'Scarf'];[4.3, 3.3]
64;Male;Nebraska;Yes;Every 3 Months;['Handbag'];[4.9]
64;Male;Nebraska;Yes;Fortnightly;['Socks'];[3.5]
64;Male;Nevada;No;Annually;['Backpack'];[3.3]
64;Male;Nevada;Yes;Quarterly;['Pants'];[3.1]
64;Male;New Hampshire;Yes;Bi-Weekly;['Boots'];[3.5]
64;Male;New Hampshire;Yes;Monthly;['Hat'];[3.5]
64;Male;New York;No;Bi-Weekly;['Jewelry'];[3.2]
64;Male;New York;Yes;Weekly;['Coat'];[4.7]
64;Male;North Carolina;No;Fortnightly;['Gloves'];[3.5]
64;Male;North Dakota;No;Monthly;['Hoodie'];[3.5]
64;Male;Ohio;Yes;Annually;['Skirt'];[4.2]
64;Male;Rhode Island;Yes;Monthly;['Skirt'];[2.8]
64;Male;South Carolina;Yes;Weekly;['Shoes'];[3.7]
64;Male;Utah;No;Bi-Weekly;['Shorts'];[2.7]
64;Male;Utah;Yes;Annually;['Scarf'];[2.7]
64;Male;Utah;Yes;Every 3 Months;['Hat'];[3.9]
64;Male;West Virginia;No;Every 3 Months;['Boots'];[3.6]
64;Male;West Virginia;Yes;Annually;['Hat'];[4.0]
64;Male;Wisconsin;No;Weekly;['Sweater'];[2.9]
64;Male;Wyoming;No;Annually;['Shirt'];[2.9]
65;Female;Alabama;No;Weekly;['Shoes'];[4.5]
65;Female;Alaska;No;Quarterly;['Backpack'];[3.9]
65;Female;Arkansas;No;Annually;['Jacket', 'Sweater'];[4.4, 4.7]
65;Female;Connecticut;No;Weekly;['Socks'];[3.1]
65;Female;Delaware;No;Weekly;['Shoes'];[3.2]
65;Female;Florida;No;Weekly;['Backpack'];[4.4]
65;Female;Hawaii;No;Bi-Weekly;['Blouse'];[4.6]
65;Female;Hawaii;No;Monthly;['Handbag'];[4.0]
65;Female;Iowa;No;Monthly;['Jacket'];[3.5]
65;Female;Mississippi;No;Bi-Weekly;['Shorts'];[3.0]
65;Female;Mississippi;No;Weekly;['Sandals', 'Hat'];[4.6, 4.0]
65;Female;New Mexico;No;Every 3 Months;['Jacket'];[3.5]
65;Female;New Mexico;No;Fortnightly;['Hoodie'];[3.4]
65;Female;New York;No;Annually;['Shorts'];[2.9]
65;Female;Oklahoma;No;Weekly;['Hat'];[4.8]
65;Female;Pennsylvania;No;Quarterly;['Sunglasses'];[4.5]
65;Female;Rhode Island;No;Fortnightly;['Sunglasses'];[4.4]
65;Female;South Carolina;No;Every 3 Months;['Hoodie'];[2.8]
65;Female;Washington;No;Bi-Weekly;['Jacket'];[5.0]
65;Female;Wisconsin;No;Annually;['Scarf'];[4.5]
65;Male;Alabama;No;Fortnightly;['Handbag'];[3.1]
65;Male;Alabama;Yes;Every 3 Months;['Skirt'];[4.4]
65;Male;Alabama;Yes;Fortnightly;['Boots', 'Jacket'];[4.8, 2.6]
65;Male;Arizona;No;Bi-Weekly;['Jewelry'];[4.9]
65;Male;Arizona;No;Fortnightly;['Shirt'];[4.6]
65;Male;Arkansas;No;Fortnightly;['Dress'];[3.9]
65;Male;Connecticut;No;Weekly;['Skirt'];[3.7]
65;Male;Florida;No;Fortnightly;['Jacket'];[4.3]
65;Male;Florida;Yes;Quarterly;['Gloves'];[4.5]
65;Male;Idaho;No;Annually;['T-shirt'];[4.4]
65;Male;Illinois;No;Fortnightly;['T-shirt'];[3.8]
65;Male;Indiana;No;Bi-Weekly;['Hat'];[4.5]
65;Male;Indiana;No;Fortnightly;['Sweater'];[3.9]
65;Male;Indiana;No;Monthly;['Shirt'];[2.9]
65;Male;Indiana;Yes;Quarterly;['Coat'];[3.0]
65;Male;Iowa;No;Every 3 Months;['Hat'];[3.8]
65;Male;Iowa;No;Quarterly;['Jewelry'];[3.3]
65;Male;Iowa;Yes;Annually;['T-shirt'];[4.1]
65;Male;Kentucky;No;Quarterly;['Scarf'];[3.2]
65;Male;Maine;Yes;Fortnightly;['Shorts'];[5.0]
65;Male;Maryland;Yes;Fortnightly;['Sunglasses'];[4.6]
65;Male;Massachusetts;No;Monthly;['T-shirt'];[3.8]
65;Male;Massachusetts;No;Quarterly;['Skirt'];[3.6]
65;Male;Minnesota;No;Weekly;['Blouse'];[3.7]
65;Male;Minnesota;Yes;Quarterly;['Gloves'];[2.5]
65;Male;Nevada;Yes;Annually;['T-shirt'];[2.6]
65;Male;New Hampshire;Yes;Weekly;['Dress'];[4.7]
65;Male;New Jersey;No;Annually;['Sweater'];[2.9]
65;Male;New Jersey;Yes;Every 3 Months;['Backpack', 'Shirt'];[4.8, 3.1]
65;Male;New Mexico;No;Fortnightly;['Sweater'];[4.0]
65;Male;New York;No;Bi-Weekly;['Socks'];[4.9]
65;Male;New York;No;Every 3 Months;['Blouse'];[3.9]
65;Male;North Carolina;No;Fortnightly;['Shoes'];[4.0]
65;Male;North Carolina;Yes;Fortnightly;['Shorts'];[4.3]
65;Male;North Dakota;No;Annually;['Sneakers'];[3.7]
65;Male;North Dakota;No;Every 3 Months;['Dress'];[4.7]
65;Male;North Dakota;Yes;Fortnightly;['Backpack'];[3.0]
65;Male;Ohio;Yes;Monthly;['Gloves'];[4.8]
65;Male;Oklahoma;No;Weekly;['Sunglasses'];[4.0]
65;Male;Oregon;No;Weekly;['Jeans'];[3.3]
65;Male;Pennsylvania;No;Every 3 Months;['Scarf'];[3.8]
65;Male;Pennsylvania;Yes;Weekly;['Hoodie'];[3.2]
65;Male;Rhode Island;Yes;Annually;['Sweater'];[4.0]
65;Male;South Carolina;No;Bi-Weekly;['Gloves'];[4.5]
65;Male;South Carolina;No;Quarterly;['Coat'];[2.9]
65;Male;Tennessee;No;Weekly;['Scarf'];[4.0]
65;Male;Virginia;No;Bi-Weekly;['T-shirt'];[3.5]
65;Male;Wisconsin;No;Weekly;['Jacket'];[4.4]
66;Female;Arkansas;No;Quarterly;['Shorts'];[3.0]
66;Female;California;No;Annually;['Shirt'];[3.4]
66;Female;Connecticut;No;Every 3 Months;['Skirt'];[3.9]
66;Female;Connecticut;No;Quarterly;['Sandals'];[3.9]
66;Female;Hawaii;No;Weekly;['Gloves'];[3.9]
66;Female;Illinois;No;Every 3 Months;['Blouse'];[4.2]
66;Female;Louisiana;No;Every 3 Months;['Sunglasses'];[4.9]
66;Female;Maryland;No;Monthly;['Coat'];[3.4]
66;Female;Massachusetts;No;Monthly;['Dress'];[4.2]
66;Female;Missouri;No;Annually;['Scarf'];[2.6]
66;Female;Missouri;No;Weekly;['Belt'];[2.6]
66;Female;Montana;No;Weekly;['Gloves'];[2.6]
66;Female;New Hampshire;No;Bi-Weekly;['Handbag'];[3.6]
66;Female;New Jersey;No;Weekly;['Jacket'];[3.8]
66;Female;New Mexico;No;Quarterly;['Pants'];[3.3]
66;Female;North Dakota;No;Every 3 Months;['Hoodie'];[3.8]
66;Female;South Dakota;No;Weekly;['Blouse'];[4.7]
66;Female;Tennessee;No;Monthly;['Dress'];[2.8]
66;Female;Utah;No;Bi-Weekly;['Dress'];[3.9]
66;Female;Washington;No;Annually;['Sandals'];[2.7]
66;Female;Wisconsin;No;Quarterly;['Shoes'];[3.9]
66;Male;Alaska;No;Quarterly;['Hoodie'];[4.3]
66;Male;Arizona;Yes;Monthly;['Scarf'];[2.9]
66;Male;Arkansas;No;Bi-Weekly;['Backpack'];[3.0]
66;Male;Arkansas;No;Quarterly;['Sunglasses'];[2.8]
66;Male;Connecticut;No;Annually;['Shirt'];[4.4]
66;Male;Connecticut;No;Every 3 Months;['Jacket'];[3.5]
66;Male;Florida;Yes;Weekly;['Coat'];[3.3]
66;Male;Georgia;No;Annually;['Sneakers'];[2.9]
66;Male;Georgia;No;Monthly;['Sweater'];[2.7]
66;Male;Georgia;No;Quarterly;['Sneakers'];[4.0]
66;Male;Illinois;No;Bi-Weekly;['Blouse'];[3.1]
66;Male;Illinois;Yes;Fortnightly;['Sweater'];[4.3]
66;Male;Kansas;Yes;Quarterly;['Jewelry'];[4.9]
66;Male;Louisiana;No;Bi-Weekly;['Sneakers'];[4.9]
66;Male;Maine;Yes;Every 3 Months;['Jewelry'];[3.4]
66;Male;Maryland;Yes;Bi-Weekly;['Handbag'];[3.7]
66;Male;Massachusetts;No;Fortnightly;['Dress'];[3.8]
66;Male;Massachusetts;Yes;Every 3 Months;['Shoes'];[4.6]
66;Male;Minnesota;Yes;Fortnightly;['Dress'];[4.5]
66;Male;Minnesota;Yes;Quarterly;['Sandals'];[2.9]
66;Male;Missouri;No;Monthly;['T-shirt'];[3.0]
66;Male;Missouri;No;Quarterly;['Shirt'];[3.6]
66;Male;Nebraska;No;Annually;['Blouse'];[3.0]
66;Male;New Hampshire;No;Every 3 Months;['Handbag'];[3.6]
66;Male;New Mexico;No;Annually;['Backpack'];[3.0]
66;Male;New Mexico;No;Monthly;['Sunglasses'];[2.8]
66;Male;New York;No;Bi-Weekly;['Jacket'];[3.2]
66;Male;North Carolina;No;Weekly;['Pants'];[3.5]
66;Male;North Dakota;No;Bi-Weekly;['Socks'];[3.4]
66;Male;Ohio;No;Every 3 Months;['Gloves'];[3.7]
66;Male;Oklahoma;No;Annually;['Skirt'];[2.6]
66;Male;Oklahoma;No;Weekly;['Hoodie'];[4.9]
66;Male;Oregon;No;Every 3 Months;['Blouse'];[2.6]
66;Male;Pennsylvania;No;Annually;['Dress'];[3.7]
66;Male;Pennsylvania;No;Bi-Weekly;['Jewelry'];[3.1]
66;Male;Pennsylvania;No;Fortnightly;['Socks'];[4.0]
66;Male;Rhode Island;Yes;Bi-Weekly;['Pants'];[3.3]
66;Male;South Carolina;No;Monthly;['Pants'];[4.2]
66;Male;South Dakota;No;Bi-Weekly;['Belt'];[4.1]
66;Male;South Dakota;No;Every 3 Months;['Socks'];[4.2]
66;Male;South Dakota;No;Quarterly;['Coat'];[3.9]
66;Male;Tennessee;Yes;Bi-Weekly;['Hoodie'];[3.5]
66;Male;Texas;No;Weekly;['T-shirt'];[4.6]
66;Male;Utah;No;Fortnightly;['Blouse'];[4.0]
66;Male;Utah;Yes;Annually;['Scarf'];[4.1]
66;Male;Virginia;Yes;Fortnightly;['Jewelry'];[4.3]
66;Male;Washington;Yes;Every 3 Months;['Gloves'];[4.3]
66;Male;West Virginia;No;Quarterly;['Jeans'];[3.1]
66;Male;West Virginia;Yes;Bi-Weekly;['Hoodie'];[2.5]
66;Male;Wisconsin;Yes;Annually;['Jewelry'];[4.5]
67;Female;Alabama;No;Every 3 Months;['Jewelry'];[3.0]
67;Female;Arizona;No;Annually;['Socks'];[2.7]
67;Female;Georgia;No;Monthly;['Shirt'];[3.0]
67;Female;Idaho;No;Every 3 Months;['Blouse'];[4.0]
67;Female;Minnesota;No;Fortnightly;['Coat'];[3.9]
67;Female;Missouri;No;Monthly;['Socks'];[4.8]
67;Female;Montana;No;Every 3 Months;['Socks'];[4.2]
67;Female;Nevada;No;Monthly;['Hoodie'];[2.6]
67;Female;North Carolina;No;Weekly;['Backpack'];[3.4]
67;Female;South Carolina;No;Bi-Weekly;['Handbag', 'Dress'];[4.9, 2.7]
67;Female;Texas;No;Weekly;['Blouse'];[3.2]
67;Female;West Virginia;No;Monthly;['Belt'];[4.1]
67;Female;Wisconsin;No;Every 3 Months;['Blouse'];[4.8]
67;Male;Alaska;Yes;Annually;['Scarf'];[4.5]
67;Male;Alaska;Yes;Every 3 Months;['Coat'];[4.4]
67;Male;Arkansas;Yes;Every 3 Months;['Dress'];[3.4]
67;Male;Connecticut;Yes;Monthly;['Coat'];[2.6]
67;Male;Florida;No;Every 3 Months;['Belt'];[3.2]
67;Male;Florida;Yes;Weekly;['Hoodie'];[3.4]
67;Male;Georgia;No;Annually;['Skirt'];[3.7]
67;Male;Hawaii;No;Fortnightly;['Backpack'];[4.2]
67;Male;Hawaii;Yes;Weekly;['Shirt', 'Skirt'];[3.0, 4.1]
67;Male;Idaho;No;Quarterly;['Sunglasses'];[3.5]
67;Male;Illinois;No;Monthly;['Shirt'];[3.7]
67;Male;Illinois;No;Weekly;['Scarf'];[3.2]
67;Male;Illinois;Yes;Bi-Weekly;['Boots'];[4.1]
67;Male;Indiana;No;Annually;['Socks'];[3.7]
67;Male;Indiana;No;Fortnightly;['Jacket'];[3.7]
67;Male;Indiana;No;Quarterly;['Sweater'];[4.9]
67;Male;Indiana;No;Weekly;['Pants'];[3.6]
67;Male;Indiana;Yes;Bi-Weekly;['Sunglasses'];[3.5]
67;Male;Kansas;No;Bi-Weekly;['Jacket'];[2.9]
67;Male;Kentucky;No;Bi-Weekly;['Jewelry'];[3.9]
67;Male;Kentucky;No;Quarterly;['Gloves'];[4.9]
67;Male;Maryland;No;Annually;['Skirt'];[3.4]
67;Male;Maryland;Yes;Annually;['Sandals'];[2.6]
67;Male;Minnesota;No;Weekly;['Shirt'];[4.2]
67;Male;Mississippi;No;Quarterly;['Sweater'];[2.8]
67;Male;Missouri;No;Quarterly;['Boots'];[3.0]
67;Male;New Hampshire;Yes;Quarterly;['Hat'];[4.6]
67;Male;New Mexico;Yes;Bi-Weekly;['Sunglasses'];[2.7]
67;Male;New York;No;Annually;['Blouse'];[3.4]
67;Male;North Dakota;No;Weekly;['Jewelry'];[4.2]
67;Male;South Dakota;No;Every 3 Months;['Sneakers'];[3.3]
67;Male;South Dakota;No;Quarterly;['Socks'];[2.5]
67;Male;Tennessee;No;Monthly;['Jacket'];[4.3]
67;Male;Tennessee;No;Quarterly;['T-shirt'];[2.6]
67;Male;Virginia;Yes;Annually;['Handbag'];[4.2]
67;Male;Virginia;Yes;Every 3 Months;['Shoes'];[2.6]
67;Male;West Virginia;No;Annually;['Hoodie'];[3.3]
67;Male;West Virginia;No;Every 3 Months;['T-shirt'];[4.5]
67;Male;West Virginia;Yes;Bi-Weekly;['Shorts'];[2.7]
68;Female;Alabama;No;Every 3 Months;['Jeans'];[4.3]
68;Female;Alaska;No;Quarterly;['Backpack'];[4.8]
68;Female;Arizona;No;Quarterly;['Hoodie'];[2.9]
68;Female;California;No;Quarterly;['Sunglasses'];[2.5]
68;Female;Connecticut;No;Every 3 Months;['Jewelry'];[2.8]
68;Female;Hawaii;No;Every 3 Months;['Coat'];[4.7]
68;Female;Indiana;No;Fortnightly;['Shoes'];[4.7]
68;Female;Maine;No;Monthly;['Dress'];[4.9]
68;Female;Minnesota;No;Fortnightly;['Skirt'];[4.4]
68;Female;Mississippi;No;Monthly;['Shorts', 'Jeans'];[5.0, 4.2]
68;Female;Missouri;No;Quarterly;['Sunglasses', 'Sunglasses'];[4.9, 4.0]
68;Female;Montana;No;Bi-Weekly;['Shirt', 'Socks'];[3.9, 2.7]
68;Female;Montana;No;Fortnightly;['Backpack'];[4.2]
68;Female;Nevada;No;Annually;['Dress'];[3.4]
68;Female;Ohio;No;Annually;['Hoodie'];[3.8]
68;Female;South Carolina;No;Weekly;['Boots'];[3.2]
68;Female;Tennessee;No;Bi-Weekly;['Jewelry'];[3.1]
68;Female;Washington;No;Every 3 Months;['Shoes'];[3.9]
68;Female;West Virginia;No;Quarterly;['Jewelry'];[3.4]
68;Male;Alaska;No;Annually;['Shoes'];[3.2]
68;Male;Colorado;Yes;Weekly;['Sneakers'];[4.7]
68;Male;Connecticut;No;Weekly;['Pants'];[3.9]
68;Male;Connecticut;Yes;Monthly;['Shoes'];[2.6]
68;Male;Delaware;No;Every 3 Months;['Hat'];[4.7]
68;Male;Delaware;No;Fortnightly;['Boots'];[4.0]
68;Male;Florida;No;Monthly;['Sneakers'];[3.4]
68;Male;Georgia;Yes;Bi-Weekly;['Blouse'];[3.3]
68;Male;Georgia;Yes;Monthly;['Shoes'];[2.6]
68;Male;Georgia;Yes;Weekly;['Skirt'];[4.4]
68;Male;Hawaii;Yes;Monthly;['Handbag'];[3.7]
68;Male;Idaho;Yes;Bi-Weekly;['Jewelry'];[4.0]
68;Male;Kansas;No;Weekly;['Pants'];[4.3]
68;Male;Kentucky;No;Every 3 Months;['Handbag'];[3.7]
68;Male;Louisiana;No;Weekly;['Sweater'];[4.0]
68;Male;Louisiana;Yes;Weekly;['Backpack'];[4.3]
68;Male;Maine;No;Quarterly;['Sneakers'];[3.1]
68;Male;Maine;No;Weekly;['Handbag'];[2.6]
68;Male;Maryland;No;Annually;['Sandals'];[5.0]
68;Male;Maryland;Yes;Weekly;['Socks'];[4.2]
68;Male;Michigan;No;Fortnightly;['Sweater'];[4.4]
68;Male;Michigan;No;Quarterly;['Jacket'];[4.8]
68;Male;Minnesota;No;Every 3 Months;['Dress'];[3.0]
68;Male;Minnesota;No;Monthly;['Skirt'];[3.9]
68;Male;Mississippi;No;Fortnightly;['Scarf'];[3.6]
68;Male;Mississippi;No;Weekly;['Blouse'];[3.3]
68;Male;Missouri;No;Bi-Weekly;['Pants'];[4.3]
68;Male;Missouri;Yes;Quarterly;['Hat'];[4.7]
68;Male;Montana;No;Quarterly;['Dress'];[4.2]
68;Male;Nebraska;No;Fortnightly;['Dress'];[3.3]
68;Male;Nevada;No;Bi-Weekly;['Shoes'];[4.7]
68;Male;Nevada;No;Quarterly;['Boots'];[4.4]
68;Male;New Jersey;Yes;Bi-Weekly;['Hoodie'];[4.6]
68;Male;New Mexico;No;Quarterly;['Hoodie'];[4.1]
68;Male;New York;No;Every 3 Months;['Shirt'];[4.1]
68;Male;New York;No;Fortnightly;['Belt'];[4.1]
68;Male;North Carolina;No;Annually;['Sunglasses'];[3.2]
68;Male;North Carolina;No;Monthly;['Coat'];[3.9]
68;Male;North Carolina;No;Quarterly;['T-shirt'];[4.5]
68;Male;North Carolina;Yes;Fortnightly;['Jeans'];[4.0]
68;Male;North Carolina;Yes;Weekly;['Gloves'];[4.1]
68;Male;Ohio;No;Fortnightly;['Scarf'];[3.9]
68;Male;Oregon;No;Quarterly;['Jacket'];[4.0]
68;Male;Pennsylvania;No;Fortnightly;['Dress'];[3.0]
68;Male;Rhode Island;No;Annually;['Boots'];[2.7]
68;Male;South Carolina;No;Bi-Weekly;['Gloves'];[4.5]
68;Male;South Dakota;No;Quarterly;['Jewelry'];[4.1]
68;Male;Tennessee;No;Weekly;['Jacket'];[4.6]
68;Male;Utah;Yes;Quarterly;['Sunglasses'];[3.6]
68;Male;Vermont;Yes;Bi-Weekly;['Hoodie'];[4.8]
68;Male;Wisconsin;No;Every 3 Months;['Jacket'];[4.4]
68;Male;Wisconsin;No;Fortnightly;['Jeans'];[4.0]
68;Male;Wisconsin;No;Quarterly;['Scarf'];[2.9]
69;Female;Colorado;No;Bi-Weekly;['Hoodie'];[4.1]
69;Female;Colorado;No;Fortnightly;['Jewelry'];[3.9]
69;Female;Illinois;No;Monthly;['Shirt'];[4.2]
69;Female;Kansas;No;Monthly;['Shirt'];[3.5]
69;Female;Kentucky;No;Bi-Weekly;['Handbag'];[4.5]
69;Female;Kentucky;No;Every 3 Months;['Belt'];[3.1]
69;Female;Louisiana;No;Monthly;['Hoodie'];[4.2]
69;Female;Michigan;No;Monthly;['Pants'];[2.9]
69;Female;Mississippi;No;Every 3 Months;['Jewelry'];[3.9]
69;Female;Mississippi;No;Quarterly;['Blouse'];[3.5]
69;Female;Montana;No;Fortnightly;['Sandals'];[2.7]
69;Female;Nevada;No;Fortnightly;['Jewelry'];[5.0]
69;Female;Nevada;No;Monthly;['Socks'];[5.0]
69;Female;Nevada;No;Quarterly;['Sweater'];[3.5]
69;Female;New Jersey;No;Bi-Weekly;['Gloves'];[3.8]
69;Female;North Carolina;No;Annually;['Handbag'];[4.3]
69;Female;Ohio;No;Quarterly;['Jacket'];[3.7]
69;Female;Rhode Island;No;Quarterly;['Gloves'];[3.6]
69;Female;Rhode Island;No;Weekly;['Shorts'];[4.9]
69;Female;South Carolina;No;Annually;['Gloves'];[3.9]
69;Female;South Dakota;No;Annually;['Jewelry'];[4.7]
69;Female;Texas;No;Annually;['Hat'];[3.2]
69;Female;Washington;No;Fortnightly;['Skirt', 'Pants'];[4.9, 2.9]
69;Female;Wisconsin;No;Fortnightly;['Jacket'];[4.7]
69;Male;Alaska;Yes;Every 3 Months;['T-shirt'];[2.9]
69;Male;Arizona;No;Every 3 Months;['Handbag'];[4.8]
69;Male;Arkansas;Yes;Fortnightly;['Jewelry'];[4.7]
69;Male;California;No;Monthly;['Dress'];[3.5]
69;Male;California;No;Quarterly;['Jeans'];[5.0]
69;Male;Connecticut;No;Every 3 Months;['Blouse'];[4.7]
69;Male;Connecticut;Yes;Annually;['Handbag'];[2.7]
69;Male;Georgia;Yes;Fortnightly;['Socks'];[4.0]
69;Male;Indiana;No;Bi-Weekly;['Skirt'];[3.2]
69;Male;Kansas;No;Weekly;['Pants'];[3.9]
69;Male;Kentucky;Yes;Fortnightly;['Backpack'];[4.2]
69;Male;Louisiana;No;Monthly;['Jewelry'];[4.6]
69;Male;Louisiana;Yes;Quarterly;['Handbag'];[4.6]
69;Male;Maine;No;Annually;['Sunglasses'];[2.9]
69;Male;Maine;Yes;Fortnightly;['Sandals'];[4.6]
69;Male;Maryland;No;Weekly;['Dress'];[3.7]
69;Male;Maryland;Yes;Every 3 Months;['T-shirt'];[4.0]
69;Male;Massachusetts;No;Every 3 Months;['Backpack'];[4.5]
69;Male;Massachusetts;Yes;Monthly;['Sweater'];[3.7]
69;Male;Massachusetts;Yes;Weekly;['Hoodie'];[3.5]
69;Male;Michigan;No;Every 3 Months;['Jacket'];[3.8]
69;Male;Michigan;No;Quarterly;['Shoes'];[4.7]
69;Male;Minnesota;No;Fortnightly;['Jewelry'];[3.8]
69;Male;Mississippi;No;Every 3 Months;['Handbag'];[3.8]
69;Male;Missouri;Yes;Annually;['Blouse'];[4.3]
69;Male;Missouri;Yes;Monthly;['Hoodie'];[4.2]
69;Male;Missouri;Yes;Quarterly;['Sweater'];[3.7]
69;Male;Montana;No;Annually;['Boots'];[4.2]
69;Male;Nevada;No;Annually;['Belt'];[4.0]
69;Male;New Hampshire;No;Quarterly;['Jewelry'];[2.6]
69;Male;New Mexico;No;Annually;['Handbag'];[2.9]
69;Male;New Mexico;No;Every 3 Months;['Skirt'];[4.8]
69;Male;New York;No;Weekly;['Jeans'];[4.6]
69;Male;New York;Yes;Annually;['Backpack'];[3.6]
69;Male;North Carolina;Yes;Annually;['Hoodie'];[3.2]
69;Male;North Carolina;Yes;Monthly;['Skirt'];[3.6]
69;Male;North Dakota;Yes;Quarterly;['Coat'];[4.2]
69;Male;Ohio;No;Bi-Weekly;['T-shirt', 'Boots'];[3.5, 2.5]
69;Male;Ohio;No;Quarterly;['Jewelry'];[4.2]
69;Male;Ohio;Yes;Monthly;['Jewelry'];[5.0]
69;Male;Oklahoma;No;Weekly;['Jeans'];[2.5]
69;Male;Oregon;No;Bi-Weekly;['T-shirt'];[4.0]
69;Male;Oregon;No;Every 3 Months;['Shirt'];[3.9]
69;Male;Pennsylvania;No;Annually;['Gloves'];[3.6]
69;Male;Pennsylvania;No;Weekly;['Shorts'];[2.7]
