Customer ID;Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased;Category;Purchase Amount (USD);Size;Color;Season;Review Rating;Shipping Type;Discount Applied;Promo Code Used;Previous Purchases;Payment Method
3582;26;Female;Georgia;No;Weekly;Dress;Clothing;95;M;Orange;Fall;4.9;Next Day Air;No;No;50;Credit Card
3583;23;Female;California;No;Annually;Shorts;Clothing;41;S;Beige;Summer;3.4;2-Day Shipping;No;No;15;PayPal
3584;52;Female;Arizona;No;Every 3 Months;Blouse;Clothing;77;L;Brown;Summer;2.7;Store Pickup;No;No;44;Credit Card
3585;39;Female;Florida;No;Monthly;Sneakers;Footwear;52;L;Indigo;Fall;4.8;Express;No;No;48;Debit Card
3586;39;Female;New York;No;Bi-Weekly;Gloves;Accessories;41;XL;Gray;Winter;4.1;Standard;No;No;4;Venmo
3587;33;Female;Idaho;No;Bi-Weekly;Hoodie;Clothing;28;M;Yellow;Winter;4.6;Store Pickup;No;No;12;PayPal
3588;33;Female;Virginia;No;Annually;Sweater;Clothing;90;S;Violet;Summer;4.4;Standard;No;No;33;Debit Card
3589;23;Female;Michigan;No;Annually;Sunglasses;Accessories;55;M;Magenta;Spring;3.5;2-Day Shipping;No;No;40;Cash
3590;31;Female;New Hampshire;No;Every 3 Months;Belt;Accessories;73;M;Blue;Spring;4.8;Next Day Air;No;No;38;Cash
3591;27;Female;South Dakota;No;Every 3 Months;Dress;Clothing;87;M;Gray;Fall;2.9;2-Day Shipping;No;No;19;Venmo
3592;48;Female;South Dakota;No;Quarterly;Jacket;Outerwear;89;M;Gold;Winter;3.2;2-Day Shipping;No;No;38;Bank Transfer
3593;61;Female;New Jersey;No;Fortnightly;Boots;Footwear;82;L;Lavender;Spring;4.4;2-Day Shipping;No;No;18;Venmo
3594;63;Female;Wyoming;No;Monthly;Sandals;Footwear;80;M;Black;Spring;4.6;Next Day Air;No;No;24;PayPal
3595;19;Female;Alabama;No;Quarterly;Scarf;Accessories;87;L;Charcoal;Summer;2.6;2-Day Shipping;No;No;29;Venmo
3596;21;Female;South Dakota;No;Annually;Blouse;Clothing;41;M;Violet;Spring;3.1;Store Pickup;No;No;14;PayPal
3597;28;Female;South Carolina;No;Fortnightly;Hoodie;Clothing;83;M;Charcoal;Spring;4.3;Standard;No;No;44;Cash
3598;29;Female;New Mexico;No;Quarterly;Sunglasses;Accessories;71;M;Maroon;Summer;3.1;Standard;No;No;18;Bank Transfer
3599;23;Female;Connecticut;No;Bi-Weekly;Hoodie;Clothing;76;XL;Purple;Spring;4.6;Store Pickup;No;No;19;Bank Transfer
3600;37;Female;Kansas;No;Weekly;Scarf;Accessories;34;S;Peach;Spring;4.6;Express;No;No;4;Cash
3601;67;Female;South Carolina;No;Bi-Weekly;Dress;Clothing;81;XL;Olive;Spring;2.7;Free Shipping;No;No;25;Cash
3602;34;Female;North Carolina;No;Monthly;T-shirt;Clothing;47;M;Indigo;Summer;3;Next Day Air;No;No;3;PayPal
3603;58;Female;Wyoming;No;Quarterly;Skirt;Clothing;36;S;Magenta;Summer;3.3;Store Pickup;No;No;40;Debit Card
3604;45;Female;Louisiana;No;Weekly;Jeans;Clothing;51;M;Gold;Spring;2.7;Free Shipping;No;No;5;Cash
3605;63;Female;Louisiana;No;Annually;Hoodie;Clothing;86;M;Orange;Fall;3.3;Standard;No;No;17;Debit Card
3606;68;Female;Alabama;No;Every 3 Months;Jeans;Clothing;41;M;Gold;Fall;4.3;Store Pickup;No;No;36;Bank Transfer
3607;41;Female;Minnesota;No;Annually;Sandals;Footwear;90;XL;Purple;Fall;4.8;Express;No;No;41;Venmo
3608;50;Female;New Mexico;No;Bi-Weekly;Hat;Accessories;93;L;Charcoal;Fall;3.3;Standard;No;No;20;Venmo
3609;24;Female;Tennessee;No;Every 3 Months;Gloves;Accessories;56;M;Cyan;Fall;4.3;Next Day Air;No;No;2;Cash
3610;21;Female;New Mexico;No;Monthly;Socks;Clothing;39;M;Cyan;Summer;3;2-Day Shipping;No;No;31;Debit Card
3611;18;Female;Texas;No;Fortnightly;Jacket;Outerwear;86;XL;Green;Fall;4.8;2-Day Shipping;No;No;23;Bank Transfer
3612;63;Female;Washington;No;Annually;T-shirt;Clothing;82;M;Silver;Spring;2.9;Standard;No;No;30;Credit Card
3613;47;Female;Michigan;No;Every 3 Months;Sandals;Footwear;29;M;Teal;Summer;3.6;Standard;No;No;26;Cash
3614;58;Female;Minnesota;No;Annually;Hat;Accessories;27;M;Magenta;Fall;3.5;Store Pickup;No;No;40;Venmo
3615;46;Female;Delaware;No;Annually;Gloves;Accessories;25;L;Maroon;Spring;4.7;2-Day Shipping;No;No;19;Bank Transfer
3616;35;Female;California;No;Monthly;Dress;Clothing;31;M;Gold;Winter;4.4;Free Shipping;No;No;4;Credit Card
3617;42;Female;Wisconsin;No;Fortnightly;Hoodie;Clothing;23;L;Purple;Winter;3.3;Store Pickup;No;No;33;Debit Card
3618;48;Female;Kentucky;No;Monthly;Belt;Accessories;47;M;Lavender;Fall;4.3;Express;No;No;29;Debit Card
3619;28;Female;Nevada;No;Bi-Weekly;Gloves;Accessories;67;M;Maroon;Fall;4;2-Day Shipping;No;No;47;PayPal
3620;44;Female;North Carolina;No;Weekly;Scarf;Accessories;75;S;Magenta;Winter;4.9;2-Day Shipping;No;No;50;Venmo
3621;60;Female;Louisiana;No;Fortnightly;Sandals;Footwear;82;M;Turquoise;Summer;2.9;Express;No;No;28;Credit Card
3622;38;Female;New Jersey;No;Fortnightly;Sneakers;Footwear;32;XL;Silver;Summer;4;2-Day Shipping;No;No;5;Cash
3623;46;Female;Wisconsin;No;Annually;Dress;Clothing;41;M;Purple;Fall;4.3;Store Pickup;No;No;12;Credit Card
3624;39;Female;Arkansas;No;Weekly;Jewelry;Accessories;89;M;Violet;Winter;2.7;2-Day Shipping;No;No;4;PayPal
3625;22;Female;Texas;No;Bi-Weekly;Hat;Accessories;82;XL;Peach;Fall;5;Store Pickup;No;No;22;Bank Transfer
3626;44;Female;Illinois;No;Weekly;Scarf;Accessories;99;L;Green;Winter;4.4;Express;No;No;32;PayPal
3627;69;Female;Mississippi;No;Quarterly;Blouse;Clothing;98;L;Teal;Fall;3.5;Express;No;No;32;Venmo
3628;39;Female;Delaware;No;Every 3 Months;Belt;Accessories;54;M;Silver;Winter;3.3;Next Day Air;No;No;48;Cash
3629;53;Female;Georgia;No;Monthly;Blouse;Clothing;88;L;Purple;Summer;3.8;Free Shipping;No;No;35;Credit Card
3630;52;Female;Kansas;No;Fortnightly;T-shirt;Clothing;43;L;Lavender;Summer;4.5;Standard;No;No;44;Debit Card
3631;65;Female;Oklahoma;No;Weekly;Hat;Accessories;73;M;Lavender;Winter;4.8;Store Pickup;No;No;29;Cash
3632;48;Female;New Jersey;No;Monthly;Hat;Accessories;50;M;Peach;Fall;2.9;Store Pickup;No;No;26;Credit Card
3633;27;Female;Utah;No;Quarterly;Sneakers;Footwear;73;L;Green;Spring;3.2;Express;No;No;3;Debit Card
3634;39;Female;Montana;No;Bi-Weekly;Gloves;Accessories;51;M;Orange;Spring;2.8;Free Shipping;No;No;1;Bank Transfer
3635;59;Female;Ohio;No;Annually;Socks;Clothing;22;M;Pink;Winter;3.3;Standard;No;No;17;PayPal
3636;52;Female;Colorado;No;Fortnightly;Sandals;Footwear;32;L;Cyan;Fall;3.3;Free Shipping;No;No;17;Credit Card
3637;50;Female;California;No;Weekly;Sandals;Footwear;38;L;Lavender;Summer;4.2;2-Day Shipping;No;No;36;Cash
3638;32;Female;Utah;No;Fortnightly;Boots;Footwear;66;L;Yellow;Winter;3.6;Express;No;No;32;Credit Card
3639;40;Female;Kansas;No;Bi-Weekly;Backpack;Accessories;20;M;Olive;Spring;4.6;Express;No;No;50;PayPal
3640;26;Female;Illinois;No;Annually;Coat;Outerwear;44;M;Brown;Summer;3.6;2-Day Shipping;No;No;39;Venmo
3641;47;Female;Minnesota;No;Monthly;Sunglasses;Accessories;31;L;Pink;Spring;4;Next Day Air;No;No;17;PayPal
3642;51;Female;New York;No;Every 3 Months;Jacket;Outerwear;45;M;Cyan;Fall;2.7;Free Shipping;No;No;39;Bank Transfer
3643;47;Female;Arizona;No;Annually;Dress;Clothing;71;L;Maroon;Summer;4.4;Store Pickup;No;No;5;PayPal
3644;53;Female;Tennessee;No;Annually;Scarf;Accessories;96;XL;Magenta;Fall;3.2;Standard;No;No;47;Debit Card
3645;35;Female;Arkansas;No;Weekly;Blouse;Clothing;32;M;Violet;Winter;2.6;Next Day Air;No;No;18;Venmo
3646;38;Female;Colorado;No;Every 3 Months;Backpack;Accessories;90;L;Silver;Summer;3.4;Free Shipping;No;No;31;Credit Card
3647;69;Female;Nevada;No;Fortnightly;Jewelry;Accessories;68;M;Maroon;Spring;5;2-Day Shipping;No;No;39;Debit Card
3648;47;Female;Kansas;No;Weekly;Shorts;Clothing;45;M;Gray;Winter;2.9;Store Pickup;No;No;12;Bank Transfer
3649;31;Female;New York;No;Bi-Weekly;Skirt;Clothing;67;M;White;Winter;5;Free Shipping;No;No;45;Cash
3650;68;Female;Minnesota;No;Fortnightly;Skirt;Clothing;57;M;Brown;Fall;4.4;Standard;No;No;33;Credit Card
3651;51;Female;Ohio;No;Annually;Jeans;Clothing;60;M;Silver;Summer;3.5;2-Day Shipping;No;No;3;PayPal
3652;20;Female;Arizona;No;Every 3 Months;Handbag;Accessories;32;M;Yellow;Spring;3.8;Express;No;No;5;Venmo
3653;27;Female;Kentucky;No;Monthly;Handbag;Accessories;29;S;Magenta;Fall;3.8;Store Pickup;No;No;23;Debit Card
3654;67;Female;Minnesota;No;Fortnightly;Coat;Outerwear;20;M;Blue;Spring;3.9;Next Day Air;No;No;39;Credit Card
3655;21;Female;Arkansas;No;Annually;Jewelry;Accessories;98;M;Green;Winter;3.3;Next Day Air;No;No;10;Credit Card
3656;20;Female;Wyoming;No;Bi-Weekly;Sweater;Clothing;27;M;Yellow;Fall;2.9;Next Day Air;No;No;4;Credit Card
3657;35;Female;North Dakota;No;Monthly;Jacket;Outerwear;67;XL;Cyan;Spring;3.7;2-Day Shipping;No;No;18;Credit Card
3658;58;Female;Alabama;No;Every 3 Months;Shoes;Footwear;82;L;Gold;Winter;3.7;Express;No;No;1;Debit Card
3659;28;Female;Mississippi;No;Fortnightly;T-shirt;Clothing;72;M;Magenta;Fall;4.6;Standard;No;No;18;PayPal
3660;27;Female;Illinois;No;Annually;Sandals;Footwear;77;S;Gray;Fall;4.9;Store Pickup;No;No;46;Bank Transfer
3661;19;Female;Arkansas;No;Fortnightly;Shoes;Footwear;74;L;Indigo;Winter;3.1;2-Day Shipping;No;No;13;Bank Transfer
3662;63;Female;Kansas;No;Fortnightly;Sandals;Footwear;39;S;White;Winter;3.5;Next Day Air;No;No;5;Credit Card
3663;69;Female;Rhode Island;No;Weekly;Shorts;Clothing;80;M;Indigo;Spring;4.9;Next Day Air;No;No;11;Debit Card
3664;65;Female;Florida;No;Weekly;Backpack;Accessories;59;M;Green;Summer;4.4;Express;No;No;49;Credit Card
3665;63;Female;Missouri;No;Fortnightly;Jacket;Outerwear;68;M;Turquoise;Fall;4.4;Store Pickup;No;No;1;Debit Card
3666;28;Female;North Carolina;No;Quarterly;Socks;Clothing;77;M;Peach;Fall;3.4;Next Day Air;No;No;11;Credit Card
3667;67;Female;Alabama;No;Every 3 Months;Jewelry;Accessories;50;M;Olive;Winter;3;2-Day Shipping;No;No;47;Cash
3668;51;Female;Washington;No;Monthly;Pants;Clothing;45;L;Cyan;Fall;2.6;Next Day Air;No;No;20;Venmo
3669;59;Female;Michigan;No;Annually;Blouse;Clothing;71;XL;Magenta;Summer;3.2;Store Pickup;No;No;18;Venmo
3670;25;Female;Washington;No;Quarterly;Socks;Clothing;52;S;Silver;Fall;4.6;Store Pickup;No;No;43;PayPal
3671;31;Female;Vermont;No;Every 3 Months;Shoes;Footwear;50;S;White;Winter;3.8;Free Shipping;No;No;4;PayPal
3672;62;Female;Illinois;No;Quarterly;Handbag;Accessories;66;L;Pink;Summer;4.8;2-Day Shipping;No;No;20;Venmo
3673;51;Female;New York;No;Monthly;Sandals;Footwear;81;S;Pink;Fall;4.5;Free Shipping;No;No;7;PayPal
3674;32;Female;Rhode Island;No;Fortnightly;Socks;Clothing;28;M;Pink;Summer;4.2;2-Day Shipping;No;No;31;Bank Transfer
3675;35;Female;Washington;No;Fortnightly;Handbag;Accessories;65;M;Blue;Winter;2.7;2-Day Shipping;No;No;41;Venmo
3676;70;Female;Virginia;No;Monthly;Hat;Accessories;80;M;White;Winter;4.5;Express;No;No;3;Bank Transfer
3677;19;Female;Wisconsin;No;Monthly;Jewelry;Accessories;94;S;Teal;Spring;4.9;Free Shipping;No;No;16;PayPal
3678;32;Female;Michigan;No;Annually;Backpack;Accessories;30;M;Gray;Fall;2.8;Standard;No;No;43;Cash
3679;56;Female;Texas;No;Fortnightly;Shirt;Clothing;45;S;Beige;Fall;3.5;Standard;No;No;29;Bank Transfer
3680;53;Female;Idaho;No;Bi-Weekly;Coat;Outerwear;91;M;Violet;Summer;2.5;Store Pickup;No;No;5;Cash
3681;22;Female;Iowa;No;Quarterly;Sunglasses;Accessories;36;S;Blue;Winter;2.9;Standard;No;No;30;Debit Card
3682;26;Female;Connecticut;No;Monthly;Gloves;Accessories;73;XL;Magenta;Fall;4.2;Next Day Air;No;No;33;Debit Card
3683;42;Female;Wyoming;No;Bi-Weekly;Shirt;Clothing;60;M;Maroon;Fall;4.6;Store Pickup;No;No;46;Venmo
3684;30;Female;Mississippi;No;Fortnightly;Socks;Clothing;77;M;Purple;Winter;3;Free Shipping;No;No;17;Venmo
3685;29;Female;Pennsylvania;No;Bi-Weekly;Skirt;Clothing;86;L;Charcoal;Spring;4.4;Free Shipping;No;No;47;Credit Card
3686;47;Female;Tennessee;No;Bi-Weekly;Shorts;Clothing;42;L;Red;Summer;2.6;Standard;No;No;17;Cash
3687;59;Female;Louisiana;No;Bi-Weekly;Sandals;Footwear;70;M;Charcoal;Spring;4.8;Free Shipping;No;No;17;Cash
3688;34;Female;Arkansas;No;Every 3 Months;Shirt;Clothing;44;L;Lavender;Summer;2.9;Next Day Air;No;No;28;Bank Transfer
3689;52;Female;West Virginia;No;Monthly;Sunglasses;Accessories;91;L;White;Spring;3;Next Day Air;No;No;8;Cash
3690;47;Female;South Carolina;No;Quarterly;Jewelry;Accessories;30;L;Red;Fall;4.5;Standard;No;No;8;Bank Transfer
3691;24;Female;Kansas;No;Bi-Weekly;Blouse;Clothing;23;S;Violet;Fall;3.7;Store Pickup;No;No;4;Bank Transfer
3692;63;Female;Michigan;No;Weekly;Sandals;Footwear;21;XL;Orange;Summer;4.8;Next Day Air;No;No;24;PayPal
3693;59;Female;Alabama;No;Fortnightly;Coat;Outerwear;34;L;Turquoise;Spring;4.8;Free Shipping;No;No;29;Cash
3694;66;Female;South Dakota;No;Weekly;Blouse;Clothing;46;M;Violet;Summer;4.7;2-Day Shipping;No;No;10;Venmo
3695;45;Female;Rhode Island;No;Bi-Weekly;Sweater;Clothing;41;M;Blue;Winter;2.6;Express;No;No;11;PayPal
3696;38;Female;Florida;No;Fortnightly;Skirt;Clothing;33;M;White;Fall;4.6;Standard;No;No;18;Bank Transfer
3697;63;Female;Connecticut;No;Annually;Blouse;Clothing;48;L;Turquoise;Fall;3.4;Next Day Air;No;No;26;Bank Transfer
3698;55;Female;Pennsylvania;No;Weekly;Hoodie;Clothing;66;L;Pink;Winter;3;Standard;No;No;39;Cash
3699;25;Female;California;No;Annually;Skirt;Clothing;54;XL;Maroon;Spring;4;2-Day Shipping;No;No;4;Venmo
3700;51;Female;Oklahoma;No;Weekly;Backpack;Accessories;55;M;Olive;Fall;2.6;Store Pickup;No;No;24;Bank Transfer
3701;28;Female;North Dakota;No;Every 3 Months;Handbag;Accessories;84;XL;Charcoal;Summer;3.4;Store Pickup;No;No;2;Bank Transfer
3702;46;Female;New Mexico;No;Annually;Sandals;Footwear;66;M;Charcoal;Spring;4.5;Store Pickup;No;No;36;Cash
3703;58;Female;South Carolina;No;Weekly;Shoes;Footwear;65;M;Indigo;Spring;2.7;Store Pickup;No;No;36;Venmo
3704;30;Female;Michigan;No;Every 3 Months;Sandals;Footwear;83;S;Teal;Fall;2.9;Standard;No;No;23;PayPal
3705;68;Female;Missouri;No;Quarterly;Sunglasses;Accessories;61;L;Black;Winter;4;Store Pickup;No;No;36;Credit Card
3706;28;Female;Colorado;No;Annually;Skirt;Clothing;65;L;Teal;Summer;3.2;Free Shipping;No;No;2;Debit Card
3707;26;Female;Kansas;No;Bi-Weekly;Sandals;Footwear;55;M;Green;Spring;4;Store Pickup;No;No;17;Cash
3708;35;Female;Illinois;No;Weekly;Gloves;Accessories;79;M;Gold;Fall;3.4;2-Day Shipping;No;No;19;Venmo
3709;40;Female;South Carolina;No;Monthly;Hoodie;Clothing;96;M;Red;Fall;4.9;Express;No;No;41;PayPal
3710;31;Female;Utah;No;Quarterly;Socks;Clothing;43;M;Silver;Fall;3.6;Free Shipping;No;No;27;PayPal
3711;60;Female;Hawaii;No;Fortnightly;Jewelry;Accessories;40;M;Yellow;Summer;3.6;2-Day Shipping;No;No;32;Bank Transfer
3712;69;Female;Texas;No;Annually;Hat;Accessories;62;XL;Peach;Fall;3.2;Free Shipping;No;No;33;Cash
3713;51;Female;Oregon;No;Quarterly;Blouse;Clothing;72;M;Turquoise;Spring;3.7;2-Day Shipping;No;No;24;PayPal
3714;49;Female;Arizona;No;Every 3 Months;Shoes;Footwear;87;M;Peach;Spring;2.6;Express;No;No;31;Debit Card
3715;18;Female;New York;No;Weekly;Hat;Accessories;31;S;Peach;Winter;3.9;Express;No;No;35;Credit Card
3716;63;Female;Nebraska;No;Monthly;Sunglasses;Accessories;34;S;Orange;Fall;3.4;Free Shipping;No;No;2;Bank Transfer
3717;57;Female;Vermont;No;Every 3 Months;Shirt;Clothing;53;M;Charcoal;Fall;3.4;Next Day Air;No;No;42;Debit Card
3718;45;Female;Maryland;No;Every 3 Months;T-shirt;Clothing;85;XL;White;Summer;4.2;Express;No;No;47;Bank Transfer
3719;36;Female;Tennessee;No;Bi-Weekly;Pants;Clothing;50;L;Turquoise;Fall;2.9;Standard;No;No;44;Bank Transfer
3720;20;Female;Pennsylvania;No;Every 3 Months;Pants;Clothing;91;M;Red;Summer;4.1;Free Shipping;No;No;8;Bank Transfer
3721;21;Female;South Carolina;No;Quarterly;Hat;Accessories;56;M;Peach;Fall;3.6;Free Shipping;No;No;13;Credit Card
3722;62;Female;Connecticut;No;Annually;Coat;Outerwear;60;L;Pink;Fall;4;Next Day Air;No;No;10;Cash
3723;23;Female;Kentucky;No;Fortnightly;Jacket;Outerwear;34;XL;Yellow;Fall;4;Standard;No;No;1;Credit Card
3724;26;Female;Rhode Island;No;Monthly;Sandals;Footwear;30;M;Beige;Spring;3.6;Free Shipping;No;No;1;Debit Card
3725;30;Female;Colorado;No;Annually;Gloves;Accessories;71;L;Green;Winter;3.1;Express;No;No;18;Bank Transfer
3726;18;Female;Oklahoma;No;Annually;Dress;Clothing;100;S;Turquoise;Winter;4.4;Next Day Air;No;No;2;PayPal
3727;47;Female;Idaho;No;Every 3 Months;Belt;Accessories;85;XL;Orange;Fall;4.3;Next Day Air;No;No;36;Debit Card
3728;41;Female;Maine;No;Bi-Weekly;Socks;Clothing;83;M;Gold;Summer;3.5;Next Day Air;No;No;17;Debit Card
3729;62;Female;Vermont;No;Annually;Jacket;Outerwear;31;L;Red;Winter;3;Standard;No;No;1;Debit Card
3730;28;Female;Rhode Island;No;Quarterly;Boots;Footwear;82;M;Teal;Spring;4.7;2-Day Shipping;No;No;50;Cash
3731;46;Female;Florida;No;Bi-Weekly;Shirt;Clothing;79;M;Teal;Summer;2.5;2-Day Shipping;No;No;3;Credit Card
3732;54;Female;West Virginia;No;Quarterly;Hat;Accessories;62;M;Lavender;Spring;3.1;2-Day Shipping;No;No;45;PayPal
3733;36;Female;Indiana;No;Annually;Shoes;Footwear;92;L;Pink;Spring;3.3;Free Shipping;No;No;28;PayPal
3734;25;Female;Illinois;No;Every 3 Months;Socks;Clothing;58;M;Maroon;Fall;4.7;Next Day Air;No;No;6;Debit Card
3735;38;Female;California;No;Every 3 Months;Hoodie;Clothing;88;M;Beige;Spring;3.4;Next Day Air;No;No;33;Debit Card
3736;38;Female;Massachusetts;No;Annually;Sandals;Footwear;44;L;Orange;Spring;3.1;2-Day Shipping;No;No;29;PayPal
3737;42;Female;Idaho;No;Every 3 Months;Jeans;Clothing;56;M;Red;Spring;4.6;Store Pickup;No;No;2;PayPal
3738;19;Female;Kentucky;No;Bi-Weekly;Jewelry;Accessories;23;S;Maroon;Winter;4.9;Free Shipping;No;No;43;PayPal
3739;34;Female;Delaware;No;Fortnightly;Shorts;Clothing;45;M;Brown;Spring;2.7;Free Shipping;No;No;48;Cash
3740;38;Female;Idaho;No;Weekly;Sunglasses;Accessories;31;M;Olive;Fall;4.2;Free Shipping;No;No;43;Credit Card
3741;42;Female;Virginia;No;Bi-Weekly;Pants;Clothing;96;M;Silver;Summer;2.6;Store Pickup;No;No;26;Debit Card
3742;58;Female;Arizona;No;Bi-Weekly;Shirt;Clothing;96;M;Purple;Spring;3.2;2-Day Shipping;No;No;26;Debit Card
3743;56;Female;Maryland;No;Bi-Weekly;Shirt;Clothing;80;M;Gray;Fall;4.4;Standard;No;No;50;Credit Card
3744;62;Female;Idaho;No;Quarterly;Pants;Clothing;28;L;Cyan;Fall;3.6;Free Shipping;No;No;36;Debit Card
3745;24;Female;New Jersey;No;Fortnightly;Hoodie;Clothing;51;M;Gray;Summer;2.7;Next Day Air;No;No;26;Bank Transfer
3746;60;Female;Washington;No;Monthly;Socks;Clothing;41;L;Gold;Spring;4.3;Express;No;No;2;Debit Card
3747;53;Female;Idaho;No;Monthly;Coat;Outerwear;99;XL;Cyan;Summer;2.6;Next Day Air;No;No;49;PayPal
3748;26;Female;Rhode Island;No;Bi-Weekly;Sweater;Clothing;53;L;Olive;Spring;4.3;Store Pickup;No;No;32;Bank Transfer
3749;34;Female;Delaware;No;Annually;Backpack;Accessories;25;M;Violet;Fall;3.9;2-Day Shipping;No;No;3;Venmo
3750;24;Female;Alaska;No;Every 3 Months;Blouse;Clothing;95;L;Yellow;Winter;2.9;2-Day Shipping;No;No;38;Venmo
3751;42;Female;Arizona;No;Monthly;Hoodie;Clothing;88;M;Gold;Fall;3.1;Free Shipping;No;No;5;PayPal
3752;36;Female;Alabama;No;Every 3 Months;Jewelry;Accessories;97;S;Silver;Fall;4.2;Free Shipping;No;No;8;Credit Card
3753;24;Female;Washington;No;Weekly;Coat;Outerwear;81;L;Pink;Winter;4.1;2-Day Shipping;No;No;43;Venmo
3754;39;Female;Louisiana;No;Fortnightly;Sunglasses;Accessories;26;S;Turquoise;Winter;4.2;Next Day Air;No;No;22;Bank Transfer
3755;46;Female;Nebraska;No;Every 3 Months;Shoes;Footwear;41;M;Turquoise;Summer;4.4;Express;No;No;10;Cash
3756;64;Female;Pennsylvania;No;Monthly;Skirt;Clothing;93;M;Peach;Fall;3.4;Free Shipping;No;No;26;Credit Card
3757;64;Female;South Carolina;No;Bi-Weekly;Skirt;Clothing;69;L;Teal;Spring;4.8;Express;No;No;42;Debit Card
3758;61;Female;California;No;Weekly;Skirt;Clothing;44;L;Red;Fall;4.5;2-Day Shipping;No;No;33;Cash
3759;61;Female;Indiana;No;Quarterly;Sandals;Footwear;54;S;Black;Spring;2.7;Store Pickup;No;No;23;Bank Transfer
3760;44;Female;Missouri;No;Quarterly;Sneakers;Footwear;61;M;Pink;Spring;3.5;Store Pickup;No;No;30;Venmo
3761;65;Female;Connecticut;No;Weekly;Socks;Clothing;80;M;Peach;Fall;3.1;Next Day Air;No;No;36;PayPal
3762;60;Female;Nevada;No;Every 3 Months;Backpack;Accessories;30;M;Green;Summer;2.8;Next Day Air;No;No;3;Venmo
3763;65;Female;New York;No;Annually;Shorts;Clothing;94;L;Green;Fall;2.9;Store Pickup;No;No;13;PayPal
3764;27;Female;Oklahoma;No;Every 3 Months;Shirt;Clothing;24;XL;Red;Winter;4.5;Standard;No;No;38;Cash
3765;36;Female;South Dakota;No;Monthly;Socks;Clothing;21;M;Maroon;Fall;3.5;Next Day Air;No;No;19;Venmo
3766;22;Female;Missouri;No;Bi-Weekly;Jewelry;Accessories;52;M;Green;Summer;4.3;Standard;No;No;14;Bank Transfer
3767;62;Female;Texas;No;Annually;Handbag;Accessories;59;M;Black;Fall;4.9;Next Day Air;No;No;43;Debit Card
3768;59;Female;New York;No;Fortnightly;Shorts;Clothing;51;XL;Black;Summer;3.1;Free Shipping;No;No;10;Bank Transfer
3769;50;Female;Vermont;No;Quarterly;Sweater;Clothing;35;M;Yellow;Winter;4;Free Shipping;No;No;34;Bank Transfer
3770;51;Female;Arizona;No;Annually;Gloves;Accessories;87;L;Green;Summer;3.6;Standard;No;No;31;Venmo
3771;23;Female;Montana;No;Weekly;Pants;Clothing;42;L;Black;Summer;4;Store Pickup;No;No;34;Bank Transfer
3772;21;Female;Oklahoma;No;Bi-Weekly;T-shirt;Clothing;86;M;Red;Winter;2.6;Express;No;No;28;Venmo
3773;44;Female;New Hampshire;No;Annually;Pants;Clothing;26;L;Yellow;Fall;3.1;Next Day Air;No;No;35;Cash
3774;25;Female;Wisconsin;No;Quarterly;Sweater;Clothing;60;M;Violet;Summer;3.5;Store Pickup;No;No;41;Cash
3775;57;Female;Alaska;No;Fortnightly;Gloves;Accessories;83;S;Cyan;Winter;3.9;Standard;No;No;48;PayPal
3776;41;Female;South Dakota;No;Quarterly;Belt;Accessories;63;S;Pink;Spring;2.7;2-Day Shipping;No;No;45;Cash
3777;19;Female;Alaska;No;Fortnightly;Sneakers;Footwear;25;L;Olive;Spring;4.1;Standard;No;No;10;Credit Card
3778;43;Female;Utah;No;Weekly;Shorts;Clothing;65;M;Maroon;Fall;4.3;Express;No;No;9;Cash
3779;25;Female;South Dakota;No;Annually;Sneakers;Footwear;60;M;Cyan;Fall;2.9;Free Shipping;No;No;30;Debit Card
3780;60;Female;California;No;Annually;Jeans;Clothing;75;XL;Lavender;Spring;4;Express;No;No;45;PayPal
3781;54;Female;Mississippi;No;Quarterly;Sneakers;Footwear;57;L;Yellow;Fall;4.1;Free Shipping;No;No;41;Venmo
3782;52;Female;Tennessee;No;Fortnightly;Boots;Footwear;99;M;Pink;Winter;3.7;Standard;No;No;40;PayPal
3783;40;Female;Alabama;No;Fortnightly;Jacket;Outerwear;45;L;Orange;Spring;2.8;Free Shipping;No;No;42;PayPal
3784;39;Female;Maine;No;Fortnightly;Gloves;Accessories;66;XL;Orange;Summer;3.2;Free Shipping;No;No;17;Debit Card
3785;54;Female;Virginia;No;Annually;Socks;Clothing;53;M;Violet;Winter;4.5;Next Day Air;No;No;4;Venmo
3786;64;Female;New Hampshire;No;Monthly;Jeans;Clothing;94;L;Lavender;Winter;3.8;Standard;No;No;6;Cash
3787;31;Female;Tennessee;No;Weekly;Boots;Footwear;47;L;Yellow;Fall;3.6;2-Day Shipping;No;No;22;Venmo
3788;37;Female;New York;No;Every 3 Months;Blouse;Clothing;80;M;Pink;Fall;3.6;2-Day Shipping;No;No;46;PayPal
3789;43;Female;Kansas;No;Monthly;Hat;Accessories;65;XL;Teal;Spring;3.2;Next Day Air;No;No;27;Debit Card
3790;56;Female;North Dakota;No;Every 3 Months;Shirt;Clothing;75;M;Magenta;Summer;3.8;Express;No;No;18;Bank Transfer
3791;27;Female;Alaska;No;Weekly;Handbag;Accessories;45;XL;Beige;Summer;4.4;Standard;No;No;31;Credit Card
3792;40;Female;Texas;No;Weekly;Sunglasses;Accessories;51;M;Gray;Spring;3.7;Store Pickup;No;No;1;Venmo
